18.91378748159500323960748701696498168547864891804422502918186363273069223395083,5.619498899799760311543634212313618723649469451780400815686132332991771752016147,4.870959432091369079788080588536020608613925517792597731391547958888579267383573,4.90355675823251034772058982261767505106743119411657978085457445434851720112866,5.310431876514968389004495686141676312030670502794772200493752310141642281499062,6.015893747343224656460640605189964807575875613357969854901969106032491912355663,7.027719344384770618390492718487030728573167681084115232600173908467885980502915,8.396275640854614117363391615151977851190615438320058746294759542238096399259266,10.20736331552956896788967272161432642433624447065269047918610425068644367757984,12.5856667694123971946912626792333264409439303501839641747953398612038715314039,15.70413285462493372188245310038668717416472180853191971984916547201446094719125,19.79825298229750262575037992521860206506163210866211239844811638682251746683775,25.18620578414971217235576781972640954683915040353619601934330003187677070254959,32.29776872243427701095029813959794038962899644773158259775009628230110031875472,41.71489794768232150432899057043605308364451752793602008482742400200960230014091,54.22499397164503746539057409452891322466057255396908440009310020503906477962113,70.88872448030851628367144535217731811393038917006065463352208361185835057940858,93.1300693387424656646948460782840936726957917153942349969709718363192412289637,122.8609769262811362104257155615504858605097113340014087898882877284292068799721,162.6513624569691984290268928571472101816568133081851810082853376916851575645989,215.9526813166249018225096905550301607689262027271297121757981817328197925929271,287.3898770033026349213289780751136016279541197989045096746279868812725010650211,383.1540078387485285601507345956488777509418063415835316949477324435014076028471,511.5502217069020978639920183083328674685862062389631646395382549891223322456866,683.7766857713478282436771966301889504460669467239264929471988888144885472719997,915.0234568733452215458841032827742470864178671444586463231505143854911300890206,1225.980200979786328000502104667814858652341651443696251015266121354567869510144,1644.833082953844403058193404013776185136186090234592555923593462437182601470029,2209.837750038533254124973701804569694116906228805233271140662510672331171385097,2972.61527708587784453352608016952441829792903310500259665713842387013594344956,4002.47015971786064065225299294348756362291250513063873273168446906551184097091,5392.285644752430844453038277513094179581092818728607549710821275255710659404161,7266.852135268099332417727717956246553494796839660117368469795485894393561433268,9794.718737231573392897626922468532486871539353118657802470764593947084642237624,13204.83795061740870698597344047490382518481521228918218746079453119733237290593,17809.66515132249490534496755162031841151737252044761016072395029047196091220074,24037.341992829565065646726695553107597223802898638816453788961933130306032845,32477.42520395608487732924144910503246933876901108794987398589928065157797826299,43947.83500384093771440042725623443543607237438500730875509430177682798677815545,59596.65228801745249641034751044482807667473284114762217183930358339922108182555,81063.71131101523637098032273218560478967327769659181402430371680655034079516478,110748.5091605398667618148370175927828331117984012869455810432091852011364954988,152274.1559539543693572420236439105433773760632898951345030911555484148326554698,211330.0601754906551419204596322080150173887747615701630988121137074428524440805,297288.1695135675383294613723981046508632616042181889832798864774335808672753798,426502.7341608693691607817291570641912783638853363180444254689433206338300671585,629564.7765353469106354233123977346608698585888171906682633917849409590937230144,968785.8840389287292656526582231686227014326021680128483800049205070916193989815,1.585648877525523386698564701099297863818569775579509452666429485427166444841403e+06,2.851945779182810487505680118311806277087068953967008137020814413505129900788152e+06,5.975311603675474948990038269219507872289950046485711343453784599512399898923724e+06,1.64937664768497492911492425646768881804097816195361006433000729697261402741569e+07,8.590258914712689244711974161306786332205627843934809621341704270185782915289314e+07,7.874872105283920322841583055861260527827031296553896765718688522504576284869655e+10
-0.003509984664587853862529113754324959610861851619845297542341389676728738380839525,-0.1100353805945144558497667662896290221166493349564148933828271213517038065284827,-0.3586664891567555735402867637912177588128108631412382986900702506636700607391963,-0.7995522737379192915792280771488518059954133993496834936859574681991457637784795,-1.521994128069896773990874345137760004815438116733895757579844633811042807841072,-2.67056545227130160989158206532603690835131449450166091917422729147140919966034,-4.472396149800502777804984745896755966067598505633368929374022510414742948702552,-7.28033560325600190734350444830352661039297062361121988450109707879790403907827,-11.63992803690957133465752144005143331583260587696815346592274294840229580133459,-18.39233544764026955764351623649254139943347064995079059306383330118933928832084,-28.83159924390694547620859629994587340619485439981277025869538698846327505924772,-44.94358881937765771237429243036149351284499253249618873264502660693427225180934,-69.76677253122460404400097412712922611875928868743853175002871811043639144051029,-107.9345705286195023025984985482476564949565211233845451217906942705351521631614,-166.4893516581047777395046589058601470416424387427615186051905001157790040410644,-256.1001275692994594469483301572614523096090453639532282557499337610253250388133,-392.8698470763073078567354186389601541940921906361325834762354983805552029065799,-600.9938453550790307626620793970553081904320856222998412325576664113972500817994,-916.6491755728766689798718346730354002948058254467413544453403794197484625022726,-1393.668722761300851412134031022013830567069227501040845786929601081446556111124,-2111.784170294065650613145586803553841925062311440339799776772497896957831356454,-3188.524147620944552476916879943326598064651429724733203198706598507712675616633,-4796.295077433250080726218306411545787570103184045424973628560884380232004686492,-7186.871260884086868259142847927747806724228786065918164208715724893785953181719,-10726.62583786333145216320650383465222283472361303147036823708684481815304030798,-15947.49090338931977521088047250932021881595216616521930910773621702824214922317,-23620.93331413539311348018071957307144897841215804059580436483605922285978974745,-34865.18280923980227133105835000190832936621187407421157874334760996220089062444,-51299.58613421903631981381822124127289853536882068281674156451258613323942399324,-75264.61327270282137331496709786144992380147360966005590762807077908012296346321,-110132.7049213235187496984353138686546066207269945201194566196436689446576892887,-160745.7909331014431638175541114654854758461596147920068592712694259609326929987,-234032.6748811353576874189561881167771305024394368997572220761159862585779702701,-339886.1112024014183960167631207575506498806008514464847587928506024426499378919,-492417.1028956437955644192974845203539510523608614744524282564367309512669932662,-711756.0113294441341492969796327940413665834210198387223440328252160573494641845,-1.026645749106664617568043772550232165739206427849483772143382857821916520659112e+06,-1.478190564595235876700848052389290654367322102422639535970518161548878770201002e+06,-2.125318272175153468363336330127033814185707058840551542371887284818227155394032e+06,-3.052847759269231660544276549985966696646486237274394997960610382995210833517471e+06,-4.383654586139910903741428615949259813305107782690518938120592805833877293999719e+06,-6.297549265209678774794444573316289611758790453128852421342659799571774253599434e+06,-9.061649008142345618953781139941079456126746768204954266015977877531282934984369e+06,-1.308140433740520441182231733264896502479680978290003332447997476467608108025059e+07,-1.899082458663262787074216528526108689388750885982825797441806644573146421804479e+07,-2.782187210584769059962142860382123218145275832461112533596691990723737786442271e+07,-4.134575204803093258394599025171482442250135074193617469504767847280955829007214e+07,-6.282159982389935083241354524223161815047401734679251656390701690014219090416767e+07,-9.882405414239046931237929131220027272198875763765473590722623960570709209801687e+07,-1.643814584666116885961783644738111261595373410681388992517441627990489507832141e+08,-3.006155133933674556262439222800521642796891586604320379372029186215414713489117e+08,-6.575066940215733651549800182988341343900175811138283396326569556810856474290419e+08,-2.200391112763591842397482880667187825028611610939974022890723259308924510109174e+09,-1.793279206179429696419021540278179466685587247696232203093177852107645341668464e+11
