1.506229438125364176814920719069386337932176037492303676055008578831810069040838,0.4918025538663203834462621071967476305032614609898238772495682280043934537707167,0.4522379456455631652983453883957161854471124778568046628208142139661027656013288,0.4865821854371109242060868772261894574382663137858813607334289616919329941177034,0.5669855294817146372639144938229465762705379704999408285091666238022560676669522,0.6944766731331714014860660742623544472075902515346947568750032403179978884942664,0.8801160174380531690287122501909020347859527810638261676349968644559649949040768,1.143318472499448138196539019738613466675803028624634469863240110215503766859059,1.51380795654174133742238308297700230660857608396280147721253175186373263243291,2.035185001828417397966563615208129507022345059272167412230301473209147698468307,2.769671188970696728588201066966024087833255401468964178182886947539482100974213,3.805109604169154399339501942435172002566028999012710445655734955616489061355788,5.266735447829460143357531940738911525374379429248777517984332884716382437838859,7.336112483529212793525517900422996318184984793325673712307526361689201448189957,10.27844571036804136191042458970953463778328583083402193903444382040698348359705,14.47962880393344306463803981446703713307442107641403973307090658814859356872524,20.49580804524925333504958248664238940354307690377962751113633686414513460888667,29.1203481104926919872283719366810517173063797557514737945903210044281125864949,41.4803142201556948471452565774111365485576465043355899750928845265566845135518,59.18675869733640545829714791546140645062877421805866864318882606572646701833772,84.57122197004514859801845942702352285004711772673496607201725560656740764021424,121.0478084012846690009771362000197462967407006533863211677829064652220885939006,173.656446516833629151523021754526341974779792817515913789943089072974580689286,249.859724476444003679633156606780617824526372236838362918528871186918805622534,360.6751460354735561201962889169889904330945517128561246951281645567895305842782,522.2543927136057416658533277899858298680064844743147987862359171631946631691753,758.1162531975083342992176782621031577201693319258296701474807298830007069996575,1102.42021398993443748400030162144304006249183153960029891852362980219139234388,1604.893885535460029331224368484772276020424466348712871433019614611595759662431,2338.267846869036633954624201717736816315737313096484992430043839227277807673655,3409.592641785001234601343870448188865818434235280624648994311197595676855862789,4978.26542924251641505460127865341853599398828222512543459314555179867565408931,7286.524033153995878416368489992874759303033487496841312041121799214007210781889,10713.53533605649930210582511977663659796748339675587332557500489471946094984338,15876.50589160302756979828644178409338494757954410133798617396611609900262101241,23834.37780119319061766448282362919663084529085662756682915979235651665475944992,36535.57351389322285734834317565933288174676813519588697774232559595864916086822,57900.73629473875857141844348130806102270580605209133409411308674659004770293348,96767.71389905260534716031393736653717926910746660437389755289919700924460184676,176280.3140804988802000237832031190705898204050496131851195401163940585510036458,371503.6977035903626811687123957890959080309547869934421460651578473581559436851,1.026365852412144163168444618896947242457361411874030724146081880374488745778355e+06,5.334848918639835052707305661225219045249346607525407561899704478603412756341904e+06,4.809331802437397417202944857904172790895220571964262278473038861857147482532922e+09
-0.005084547577216344509394514601934624251442036713701746495376053956046030438033834,-0.1526090760658891745090481991910489683616037994486492307334497741285262212247469,-0.5097628382000928076397191910683681744648712278097047401180207794306049002541151,-1.1844874097696348508746775139071249584927878526447821052608123930656594406195,-2.383770788734778779139268134945439571050097375063160815050883487295078285936139,-4.477686019480618300536522640543175158367209351749942585630226722665511705117523,-8.114219327515438724903862144648445519455527189040638168988971011359677137485023,-14.41697595113175754086225930629484997192275517149329427346820753080470733876858,-25.32162511506131723568803430640090969309641230666105781591961361951106494237342,-44.14248661211949247862892221342969191262500994280133471431987159128120824050821,-76.50783930773654782306692136018031227837293418331093185405624402141471139587771,-131.8705926092492667989493474927900609948267742640347553544571301248887952860594,-225.9274894005741888071956895019915527345642379466318537779276466967275439938911,-384.5179701147605368154058705443040950380827705149486313783161840108096689253952,-649.9485195104642986450010411910327440996386145676227570460083574709605019971734,-1091.20756007856598643271752423369217530462592340427885510699707361208003824768,-1820.248899598869642688983138502644597746442509495103594268286462063398415093744,-3017.518928287541294331195714320777463980513197843708922491315724112533555271946,-4971.45808415942685072980538878515779349693310653301300281675844801509452311254,-8139.57921820433258975780515982538953282834978700601874918217993317175172948162,-13243.8955841523594238965418886941895429925104004453531703257831539574715494671,-21421.78699526293122110756816768232100643808696407453955789971125040488784800646,-34466.30250580786003103988717187759909127877257690538777174455424405290737222158,-55209.60852388020246965368478133334687324563739384184252868248876017368406569191,-88131.53414504964773668043241910887531271935544109304347537515380799755351177292,-140314.3793069760333278436931439836184955199427681014831328056858895416934890657,-222923.513623567464933889270784740975182490351699587514578306941370760555834607,-353489.5959314532176767432563828250764220376493761320669803578124221083364593318,-559431.1944894180373040239249484133314548349006689485083943077432927541861032123,-883518.3515386905517362508428164358768857149666092683096873977205881720201219225,-1.392393207510043258642070032459556633314005590962328628421084173971659639286532e+06,-2.190002737700209680997106244070180349530124683222846931338186980546750105415785e+06,-3.439260815226614364023682898664094969578756451936870144834828146751065562662564e+06,-5.398191172486495431626650495552966581429236006375659384819394897789416576664499e+06,-8.482886085365822946057773482464430632420332882893648283837706317443185411160639e+06,-1.338347396691521033645565841580533600196131244018961965913141275635381825227304e+07,-2.129399006558447768453248018265817495829958245864381899354049628666990572386252e+07,-3.441172931481791873370455442353687407252424320561878373241790571019698869036426e+07,-5.715100549096203876048988862299104703709968111074261937220384392851736249978134e+07,-9.955172745040790571557512835385973863708457024542922715793102688918345636930992e+07,-1.889818053133195327188072144189632280947053063093081556209079006507055557703422e+08,-4.250528665598112819275079494454588754258169707283651188810440709479870680023879e+08,-1.448299332068687582376215602960467102961853715388165032589678405619964255388411e+09,-1.18109120267473871274505316250599462322175077431991586629079796736836298704521e+11
