0.6514752009250606553895233812998080942166589609290886551662956650776111814085871,0.3173488936094212404741820341525680069563293994806515777544303936791788608357195,0.3189430921608809889831302464953305051081235743761618650335185529261979622326834,0.3561727456432526843647459556002425283251655167613390410519271604970333219331476,0.4193130177140765471293608293462475961308367768140548097890870464578221303487354,0.5104423519860654950990872097725538855807370398751107879865996089200767455627051,0.6359238740372227433563679233258986111935603074064451065843110913920722624573807,0.8056445817751934182345996634966461625187496654763347139278167991831167436908568,1.033452680927323684133736734873366581821129104401955191682557669316379085377922,1.338081650437675276888866483524458173738786724998538045515264532983745818404388,1.744558432248728535092745859695873320796185486214380053600788784268252519545394,2.286343811299385997045947547371547487889970673114473348318997100741448842830475,3.008531277635126679246062066044781900074903081284589085339279578354518551435254,3.972426106744622437729616279257373514666798078530323235949034627407565753262919,5.261886093242335826155153137983156134097871016321790280974900339026114901959256,6.991970112814542110080183791733257403074810193690925463808433186987683116957589,9.320652372953949406111088760541171096659490744665483139776106739032871646472705,12.46461778716684170774082219707608373253773599061943603327841352438683724795295,16.72049487465498473990832628214074051031778321898173815555991099414220841430016,22.49334797731722700185024564801244822054069196570628909738546961105325480671259,30.33484782853777026080785793229350608228562155245222287608626403928849556002427,40.99413916960526871500002096425703195300118884408624807755210341158080096145559,55.48505344563644809971289051205678996653088215135052419144384786887953266504613,75.17478487186502211709350251806782549763720521759219504745747241351037167102351,101.9029647547069631468920040465604816660575612881620922281385036017602854312918,138.1466602655677464874516420770383182464558274080913821575009751053651764551726,187.2536817386212019213745899504008205207880654855510505032834090680349518168179,253.7706953090321577306664412570639562362630553775371557493640584972194006110694,343.8953411200615008799773649114817293632013107056767119246753612893584840988404,466.0869598798580492991263373638017228253092089307039680654501588350612776014086,631.8795817987431294832482984242981692859375553529282723912958023458739747337854,856.9526577917682363308031204444401044363548816077479692166705877419465169334978,1162.53469207971722288524649959855102820351622210685353124552862634123322056973,1577.254897996683065362746786401926131728980914365184275370764843246429102284587,2139.630798600072323048266690324525660955938815610854751546211343496936140947636,2901.494359905740405580605529019797890363382755087898581073373866978527820352318,3932.820210325165025705405532338560158229182783248013971752361263148937214634969,5328.629997885427040762962647118427577827930393984819061128139393375233554949505,7218.944663736396777826841900385040911744229557885270501712957978475085677278279,9783.253876802718293475795821170431262481312945833470701779494695387415550503484,13271.86469596401886919441039350905186725137031748383954464634589040313297923293,18038.16612082955852975687581955642869156155514477451461333034042692232750905383,24589.21404545167665636930118807756600154077905515227588319387836687181649500363,33669.03897356551629167973608788497895360063259138527863179109631101179314259817,46403.59104416899130446389167712323160461834579256476272594172787956239605675563,64566.82026250506983891410524159978387653618874876327206554124940650567275837002,91095.55906277146377575939303527214151238250607021929778159837889273309237334832,131145.965461634727784484534835361051482939583694329976666590680038282882751224,194423.4634656013738869901317857664915463766500851127957068158235074650082739929,300817.8599509831085456865842321460661065819391766829378512449959474065806567735,495768.2173316454069971894992060441120986865641730674801307690459289218786739002,899491.8071652059481473779798307594867630001252448462825911927608686027151553135,1.905692662641278862671375110578329349725939561010575252022243614158399987062229e+06,5.339935335583995770481325152064094058684163354130755502520880016886212923127704e+06,2.84948053544511817881754894381035451540747624887831566674611526711919882565195e+07,3.477762759577104204697638912322466520940542144424522421136139006535404562440109e+10
-0.005368164809841160133051700946886796424322058363468796595673199794287577858212797,-0.1155971026382125631408679192071918316740992798660201989659694349641292587297654,-0.3639936538877514726163300348337795096239105482880913322141122201505324658118152,-0.7978620501212618545758524369931590023954660784418363891066607587419462775227253,-1.500245572654064963624576704692184945431461307455292343568480287228312741103976,-2.603712636971654378016996804945407935773446516530614968636736970948572736821508,-4.313420722871611992350562109119152839899129653256207637292930590006663506140592,-6.94269824801594430828025401573013496409011011038346918675432603620172208575575,-10.96640310275752031756348058572932026814837818300831898944149871530281898654959,-17.09940916034100600797473519615958077036143672516163120272103310299045163527249,-26.4105706493125933793751090503483098312009492338268058747503985793635561839338,-40.48761224290148050807898497895706915579775552343392836240922214280287263108886,-61.67690225001828074440969647524165447230164698627065378314785896449486319654588,-93.434859158023877377975188125877150557877296783973206335426463730001389582217,-140.8458180558109094095742748425325831260959097815649194005214081136184152509769,-211.3866777056594980518764341308451315809521306588830346678122171338037651762448,-316.0547859089954642419755858873029151329260431423933840520041785388151005553972,-471.0264728635269342306769604314067424085943205107951472770438804179037572619605,-700.0851577345991396471939960323932328362734190528601462959920939142276007004455,-1038.158108467461858301940863626678368413154647818084667218970262730673835750357,-1536.440929727190460892876619007636260122825483779139851666391720645105422614411,-2269.78194415108259289398784204270900202165860668499023172158836533804465892165,-3347.258243650451660351549548342050873843048267257705679773639963227990801924188,-4927.224630695442241511549973796443795237877951292291488665271071861717051649229,-7238.6206241351455336801042995915093911664136836051049727217403539063289896616,-10611.11481476035380439153886305345856086050806962830881456093647252777039434355,-15517.92420276344957673024688633596819022064565472547660225030755378617075262244,-22636.99178548576799314563548778372904959125690331887708726245336885572954497217,-32938.7042805413499932372453751738762888035290539724672908097240074897738207707,-47811.61640248067624776874719403309407386221665631043169817127638137087317203986,-69241.98355628108333167576805553055263285992068564818386595029364649172578061822,-100068.6266885332536107756226127193973513305440760429765224591910918946352515601,-144342.2513827815679821921181812905391196596974994258880653784162139716531669011,-207828.8756100998255621465222121072912650717939919529171010980314304157726912743,-298712.6063353696574446777469826939470272753733216634034903079932500881631166559,-428577.1656114379314726590762351661172601144335167088263746255071189614959687424,-613783.4485602722229415091157331129013058113073853029025134484871544141235791826,-877418.8496158926294136602283019410628460455281799162210529485394603138944714531,-1.252082709336058671308101673763200516169423452856179338531686008503060542559934e+06,-1.78390772069249810782104627750598566291913728728880823891548610018197348873826e+06,-2.538431458295611492227060879642491196970322322985701284723593115673257390474641e+06,-3.609287110031575672696633019604398009143380123155523013782595178514813219321382e+06,-5.131305891454649983527486220675285113312606277531765767639196264673137998896956e+06,-7.300793975901752440348481265337447950084836218472041335939092847002747256959804e+06,-1.040806684694277566994014008855990939160309751085147383879233043268697552024519e+07,-1.489210630908816844419593285006000167254010318732372494984892963552000654362101e+07,-2.143746787028132251482533688787885965336550754508243943116003634648701001351609e+07,-3.115687341517477135500154879269190524590004512712429177605239196858034834198776e+07,-4.596012064720523316109439829689951183656267130338811245236508023070331563453686e+07,-6.936470696288434155527146123177089266671778789869414899330534313819633358061732e+07,-1.08476673367164202860620867569676164742058932824665693492193480916628153257635e+08,-1.795655099030776664250544136484395716276064085152581186048491375133819502637786e+08,-3.272311628283082878302731555316968482543114836540098893793076483490308200667059e+08,-7.145556462103043639208799251901523847892918183948026870497433466154620518706269e+08,-2.396702444981216154852022241417768845195701498311930019919508561786613186437857e+09,-2.232154570998277947816106154954154204417001151718348699174327884545444955807393e+11
