20.47842720851214156729061808315687364414440862859541588635570382681887834639105,6.774200670573000450623922264995702588679006560336490164181003435122451255364964,6.390955032918685270631900572518010732490570474107085523424434566162559495058977,7.093497540935084016571360041986900324448837366584309215067331620497943264377185,8.52900792139118877984209161934617053702094381064780457822925087162699078811456,10.75995164362812355173776310934810750375897702221901941007832526434851933030917,14.0218635226532745060997851284870795293151192868134751353297592706572400385433,18.72077454429675132293492195789038566280989903387819810728524973159957915820251,25.49507196240080435766014975252431104287651091701728595575077831593594024096297,35.32624231492987441128105445579190302179547931737064411260303164178689659014661,49.70568011766401411409832661686741751924505473054331091384802564784678796519031,70.88650015585504903759084253000759571600682259355090774456670466775738098051,102.2528293314002293616147158004176616470929652813212114024710900538882388821767,148.8302956696348455607779364473016502127104078224642972709338395912251905701628,218.015189826374267713323355919622781885508450329748288176679268058296838628519,320.6852811917816690089119254266387474287584599361305617116176991105793492205493,472.9277104458304281351253140680334747079086698695764637479760452892700658208855,698.818118585287381186432861201692455702118701491312226207192321858228071512818,1034.853169904817780929575494875843039814037640952454935952969306108221493174325,1536.61159869221291920110016906278211689507471971978730269076519940606801467518,2288.417377951230641729537420184000220449055735046569184130941097131403960073779,3417.19887942568034949852612819849535169849219145200761231353166356398802522146,5112.410909752352865820971452647238558860580926228811972823783110388012054101412,7655.908953035480841568010200289232013538492913825889189212928965785612371905498,11469.36560802061769449562469136850565149964652683316962343302079822330913836226,17191.07893383697968322752600799894996441412394011315956418021706031273851032067,25798.76620981793063355871053534870384753521817241690999781551669253802222518,38804.39268394764596772422379697590290984940505432268483051239180695456298413748,58571.99507223298644069415658828117743037450972409572308947577419364121642681288,88863.97416665833782509443457889377348581578268856560430248394743346654857458546,135837.6754937885840042669673065183511731015838307471446376488491978386975831877,210004.733651512668731652726044988236337788196756059399597650874917407708513679,330467.0046752630328076617727793426487954044318676686386012446084942240087143869,535128.2375445506234832721855756621265108788379843859929979204167644180565619684,908574.1872163278944928768240226511727153375237049293083919170987160508172096186,1.67118539479143068505099859724248537704704268655161713011926119024615124647104e+06,3.536083178522627994328753908054231324219194647917342739031839918665733971556873e+06,9.764480026936415601245547895974233934831640819074870031854445677154890074334426e+06,5.05526290257941222843658909359895635523909371910512337865383958250164529613998e+07,4.368364373302321689037000122391947066222542988504428255546183889696509472764916e+10
-0.006238992380351060654471854799079047197937544691442554403380947660130187546513624,-0.1895083965315783461735815548247140673883294157264344765892007201685784576010034,-0.6476271757501168594825482250629892334342633644582783131904953178246565758846635,-1.553601746860881316238174667584458541183234700694791349787539618694962989940916,-3.248066484512825706773601261841435678874845271708495824834956477020528189264907,-6.359359939956940671556661447782007335200520308170263332712667194371002798384142,-12.02474604041308625979100752883181648737771341757336392816376191023092583414104,-22.28678611356920278146829016817999324607226893755973944637918767692654377945337,-40.7992312633650864193455448901304774983881635942825291443504417431448798266456,-74.08264622795894253483464667286168147570508826504426039607554568061853759665953,-133.7435612660248031073351716106226869717108344819342021125074193116134053996937,-240.3556344320315721893778954963388354999140142168515204297615669554217904370174,-430.1672045997758152731032134915199262502882346832173279171257740093954288266376,-766.4838171961772976362216598851930816150948209208397216967907006340810066471273,-1358.572647446617840662627977677804214058757076151628900035518820892187169772178,-2392.621024460917205834047990602958287673807638509062446303175854092858893605755,-4182.203452339243868394667371152720038342658934022113720844176500577019378307034,-7250.922047186350668486594056292790633992940215098152561372732911981304421504069,-12469.27223244677690318563028095149447806825262067091632341856489838040825296995,-21282.47649945632110329793975478241872283314898408938930410451727165298296156271,-36087.25661941669991725433848392389478700277617325345201622263409263314555937612,-60847.0347451901960096334237282073216569821433458558006121187663280350386789862,-102082.2610536900324464136383148976835127073646899639840367898933330840176199154,-170449.7688067767648575423182823148668862858815750599989393636233608393893162563,-283267.7843147385676508994058027254148887079725537364460380049251288883622214801,-468603.5614022940902837740232286572627407831740912582108681871417547037643206366,-771979.0052887922168261112754712401538712947882337145684152297147921006906555046,-1.267466327050524942460700431726051113471859947729872932204705442691739846302917e+06,-2.076209404080335563064082878934169366725041306727237499870815732025064400936025e+06,-3.397878299312084225430833865049095099005470441886303867880355761290492111287151e+06,-5.565695031018984225493571138487250436363396133236383702135194362741197875039409e+06,-9.147115588938022181983951890258901055932821585010836201647814983482203099844514e+06,-1.514056734073045673063386139140180603616515214451555578653824443294340846982769e+07,-2.539655578944199031761526056235094040618595356568084140723294459630810134772417e+07,-4.363216058091129340691165039752320040780805190920818415154117934024192539277946e+07,-7.827215944644226232309206050961932258664074316365189174455857490161171246478205e+07,-1.522020379860470976035072934294218193257025114007126229221227256664435660183465e+08,-3.48535936681918275823602496380026199743886802163073884675884658217556306137848e+08,-1.200958413862174147763978871394726786999636071754545906331200905153126235304873e+09,-9.655089333049287554301186032476839245433078826601535395769359110036143586376001e+10
