19.26929660656668047615273306292067639661073499484999318067569449423186134371142,5.866180126557105943338876561874194703093539125266213390716273314646561112264968,5.179123043901140347245095955530909629484196112274821272884635767443158566937011,5.328368470469061084471318328050266160481357587715625894911810203403286643276843,5.910062700276728419654335222272647533387134989548476725422027359692476453413761,6.861635968701589856830356077108152240790658775404336306060836250360548886633902,8.20992215864645753825785541683104271354666029081123919988645089813627928819935,10.03221507329516618638596932584609050326220889802171369003026485823481572575081,12.45441293102407699015934574873893101074137303839066125651150294952314232833946,15.66187973821224890246641844580865014678574337862809029627355705358538856587671,19.91720940851431692866607103376288940469661481328810500454975308573724516691949,25.58526727162547504316678895842151113306010631759589925489666939094119426009574,33.1705433923829655226574187958674030505957087589797393777015862832461625300248,43.37276534416859966290661238116876595088930321449981266110244437923022421087988,57.16392112820057546301441834369309510278337830376708926310192091061174164052064,75.8909699243306422247372882545142081573264863715717874741536935410082048216945,101.4182691878099554183290442949357813118459102809841036955505466485930363008668,136.3328588504206550117398505277992641380503618408619901100781268949851034624083,184.2344615398878959679831519942420994398628933662385911057758902701372886276645,250.1282304220777967860791389206971939377006365042663158944222944225956952748303,340.9484927319902531505135744677503519581308674893753713164340529989959240024717,466.2693575173054854136346707628296885203060391575254085327657558885823859496454,639.292500422145436898143540577986966580903328145575022802078992512474148391106,878.2415281720964509978820281602282787737218192776912412029297061737425977883618,1208.34873113163885604128846724136341889278574534271622908227046970830921543265,1664.691465158371282088773798921719021494211747768621538525007398183219506769589,2296.183239150448041353854589561612801570104539606836179628742228420426187210257,3171.052796555643390638404021806518173641435565510749287105705586784283174351485,4384.31171557711181788822751117598672003520888170319587767489372783437351953413,6068.189972134424166051277470393615372382102365222401562940828385823704732898033,8407.158268408837855099836624364900327379783533107685114057356133870462513164195,11659.52286452951404610424942435715337448283743030100264962823434266172937543245,16187.66873198001818514581158569020935211161883583196332063372132962577801632683,22499.87765714807650466580429267876448433066330564334514042604603424506476820018,31309.85427391705994291969477156805148994121749896204773182276393583142379638216,43626.73869931340267426466156865659990388688108814202248308124106286831849456122,60899.19975326989720065421756370906301678654138898397152153863589124800527165007,85255.14300863119487608868808889227189468147139718587748219022220904395098973526,119913.4657256903646084611544584894261779353913004180536052659182587169314958404,169921.1151436393336212140730736948082002089746793262820474912991888672758334728,243549.0986739037222664124441035364174618150783864216930491913371620129345563584,355126.3850098072788693049966762860817673881033540764242125287425302978690734155,531269.8116970813775450173991253104472486945998114946962000019592349459069763904,825927.4929934614151984736799120374665314992335563763050776783036241174841640771,1.361263745124840908371650143387007951135509756618911255274932544012345723592162e+06,2.457924095652097478675958603697444276302431021697595967479583884542063734797861e+06,5.156746904801781725335732546260579306353059966572093022966066795801576834277685e+06,1.422753302288481670395970609998246641481922968473669802971937555689207168084535e+07,7.397053555141810495788650183675304816281944639501619207564471671393815255781475e+07,6.670545484016847015183764309606924846748336578016946612735620328699445876071132e+10
-0.00403071925261916445714565846435616177515787695113637732984065031849134986825976,-0.1253068479341284394165805100868854785618482884875377601960087484925273362165152,-0.412382661843943245877600825158547479434804261576648734463365643262087875598598,-0.9335095382397853650634135322356430633390012550167080118753695548925526411878934,-1.813027136625048629882616152949819311477316439912440364587443896024429090857241,-3.258065741090737396836035384449127635075092771340406706709826711307257983750998,-5.602887234925968883930875860439054271143825644305659585226792783423954283382587,-9.37859667930640961824236457579263709045266908867347028661362433001297385850489,-15.42190834247455436006926908934883001819036288983701678542976079253022249422718,-25.04532739927236032261261238997644794058320259366097061701326224026288358848639,-40.30330201706112292062802722674962363724575515591540920632024949717702633288571,-64.40594033650848364264587536477698997943747287604324387096884625627915463918092,-102.3588932883131095374117768195398914974911458348706055448674988506479396200602,-161.9528836568624547024772811520596345630564369360116009796084265003211507699057,-255.2935405356887370052783914966136164648150067661672332259949383137813328952639,-401.1543447841520715445770287268144068148573608436039807935887122897326905424052,-628.571586856288555888210179304220953430712042416304404137645379914964638550952,-982.321269486522539246425779536133911915959632244402026684892152725294740708148,-1531.257773717127627099647723435686266910055826376833312054472434575684422394732,-2380.963522092237766432712431027996349311710984451789705189402087244317222063042,-3692.790718652860379178976632581766714329720631725172531961032870725848115448066,-5712.287150840931717508072846225950549199159152227421602408167581306335588817903,-8811.389984246962619695446920690737981572028970881423613609211781442095413148777,-13550.91109377169655481647050386067860102693779000186942647760334910728381511384,-20773.11754234852044515674946594974944706459639227139710919018496133056633981364,-31739.22315610323650980404034853474357704072898795795194066589248393172814765343,-48333.96574025046717118863450638338332544175016821900425998021181121550092666063,-73369.53456027008334239225248523894366730995075346139267907348069194954788611385,-111034.8995644789788598278021937113763493421002292266064554940648111764333579102,-167557.6309711576385075518461473693692548787769687484160678864745509942716784099,-252179.9261503142412729910045761397185510940109934881793427705787575316539007706,-378604.0029246110641538212748196792887497232577338603010553278048776896535408551,-567135.5550383175302548254515971555550929521086117028703676780694194732522897187,-847853.2414289317836858168695818984100820474483727292481307705883443933335102561,-1.265287072871830322544780539687457180558921702362411668946838797372934525420926e+06,-1.885371180534205808375161560380017381366053128765685908127741262987748358974744e+06,-2.805971422607451438972170365954869791891577166145461393269567464804546462571973e+06,-4.173283736441269777034015581192873189304677111881505938122426390241566537862091e+06,-6.208267082452624968669036217432734004423678460740748106546861384337605380084841e+06,-9.250960283162257952226632116304879614603703703829370086529251899281467403357511e+06,-1.383835502041698213212622545419632560290615386256210926191196345405886001883574e+07,-2.084943075163312410337332141518102027699935947625523009171147392409232513511472e+07,-3.179541926194841572505102823664265036496788814505723969723189358836915536036344e+07,-4.945416529819475866931897352686948660098569446542452046117132005861163265504169e+07,-7.941670000437515494098163469771826014065556468744623080610293337467283262608904e+07,-1.344353206589428439496079970234027984640182788631286083307003545081940094749342e+08,-2.493533695494599493926303132032932562801068990813727025315416452765698862859921e+08,-5.511555917297605378608978168861407858780951912503415421719144949923959047311713e+08,-1.856762172880779187955292108717437204566493409117864799513054297086491283790875e+09,-1.506456884863238455138584981933303729300463794093767003913535397949923244057139e+11
