0.5954531740383834440586367798931416519440341009904042634977457957889471246572967,0.2659120144181619688495450377872963139244795718291792976944700442461857175317027,0.2535703769585271379512047189852927648008412827649413737653412122590650306867137,0.2674578874514642140725908130823987513892057139675350190527373148759436364725772,0.2961276508631592206160699965554189394238433793776254605716064964796656371522529,0.3381659548267564350792449805600591944967778586627511384071309968411773224358942,0.3947567777439997152530347660736057007356591243059479972061389110619048360200698,0.4684654281271700832716282498961161441574624002758193973527953222524689914885396,0.5630273230472539406619700315274597991281972496484724124849942316493063725603661,0.6834337201444613585239463796348510740846425991765148286112149892722829145970228,0.8361709613264969610675897132980015834171524851381381532715473052563879852376801,1.029591767969677366314432588439382170395882589595693016387782937104601672101632,1.274436115170887864166463310693666776876788301178774625343907542719200952333077,1.584534812283537400184590451355275655714071789988406099969249212117110467842299,1.97773373943854426430478461049786934903302059228755351133337076787979025365798,2.477076863798069077076926612918318592409430221834408460909480281179426466244557,3.112287999331757527363076063026602740708259897566259733997973767471343985170372,3.92160315563577459416307198931178639790610269258965736269315709244534551366316,4.954037061376228386194301834092207025388678516301616302086406217705794943405986,6.272222119948652231582572618997106253390205847886409278135073527402203665043222,7.956026145872630665688679226446600073787887093540846188459323296955804186187381,10.10722360714640583210946161175025565595920815495115102666964457493737564400837,12.85556325538328788688641251663059693925937811089194945896711226768283630184812,16.36665599746908087018564933230170331765832808351375881502675303816099163799951,20.85220429775277920769669724277144890753540424465817840142979952117374379640196,26.58319258343106709376914335028008680928140288723502395029922180071454494694399,33.90676725357303378025273587665612872991593800764264660159498662969280693400452,43.26774438517160639761338187176911407788948716462135197214186100686413792436518,55.2361170221450457409843695123570908519565131659161948904160091418177629615627,70.54260263143606674021771189092959192512571982214051588449083550355297932857141,90.12498120349562225867647324348654716028480774037655759054094336022937593192497,115.1884656240397462482426008593614666012816003167103616997424225100971830650042,147.283597804402955171969354726447764731742909632932113650433716709218516434359,188.4055724108187763253086478052131948912435934177558192525305792533403789638626,241.1201085144983639990984829217858364760539767066755617681762116352791008234091,308.72350756211006333554788809263938717910704713018321714632339659147896557998,395.4482266597974054474099765187431742128678444016130189122990226265858708774045,506.7293266666768459294621910741618980177758455446675681355415888383661163706161,649.5507042834105849832186698657526349054006706057778870575740875076821663252031,832.893519070266974852563729300023446698075112064916820641418459780294495186883,1068.314903892215220179071445125470436513797355499998021336293379106895815010841,1370.696002682563901142211399105211859359947113377663708744903819877798648433406,1759.216920516719176518337086018906815392905332151540940554756443898936542462708,2258.642699415490656781317953560405157478089625253351366298622098365704729676285,2901.038409496245773649312490829512442845024098455921295972686987281488725107345,3728.07521994363080037470780703693913933667013499453080757664165643724083726527,4794.152166519623116715587780624227162297411683194208390558862897602892393208939,6170.65690532733305114725156777718325644948022000999676502065322669975194418601,7951.84717110946253607027480885048815268144048847319776401933744131729382920701,10263.09375462780040103658155693828245055442679841603977010962740958724472237622,13272.66467073718312616538605696090332497864701616629622171788864104621711457255,17208.99802688051930048099399350035739773847569046088391606711595299377622176658,22386.78231110555407737694538241998393433893628685771673401762348729024770914373,29247.66166143549286659608187624580958192958894820948788080644682317004311632432,38426.07159365329547259965682100152932438505374607336777680572403040957579714304,50859.83511485044170760042437819899354873877006744973922427743351996724404447587,67983.67893980843982591616414824900639237088441682068976105295457295387160651547,92083.38537678745698834186706540460114515959070092883474538388106339179704374536,126977.9875250545327157218400634414853760340169655129619640790929467895382203019,179416.069323454349320046478798306635683336237115810117632522394991511770600247,262153.5602684606646470348458966457239366067689864304366080653674652096660282277,401398.7763964676509888009478406311802675162058640655962518103606786175113254212,657118.2781163614509257993957926077789208131418232699420780247851464670315957814,1.188124088254014800902985106091253701605109879161838258859640765822638606368874e+06,2.51495714721985883563658100340789073118046005111366189442004118264348369437787e+06,7.05374427853171714785449093812963451853404372091317638097084768568165878777425e+06,3.772854036547820148832769666263913529583372852425259496920186953010339520865887e+07,4.725898042387017496056148071850383364755303785232165672639020058159665572537039e+10
-0.003385985616071501644968573644463997684054874663485358403482067376925717234671102,-0.07608999330405463889665676167269964481099715115366419730443003089476906245031679,-0.235356045768869764191684772356504536388100509188568819430683549166741171667302,-0.5001518424873677740496797683880710968604563547869339129118908331799569177180615,-0.9028726343793194623378972774910686401766391419941453115865134128415730331777056,-1.492497841805669137552089486823850091592078372151082664352403421151899243799439,-2.340092015280339934916522355408405523579904850626608949842824967625926409576935,-3.546910592472185373112913586905780331804731598614771623845930699549899986951538,-5.25587891660084906881606732157439753999540942933935809072428947733985300144426,-7.66756888009114015053614414647738395591467929650615706637026237376433220352965,-11.06225067446179544406392560644075750662794043560538188881831069631850646313558,-15.83022760265666419055093716888831140576341972369725242463831311194963400707825,-22.51355683162266409900675354803385622522048879446888469883519554980876710250465,-31.86351483567810810256943596342989729264375395723076795485101781798985250564345,-44.9198666375206617436649036418638479369033562589557013187139180875142241668029,-63.12020322253450106245076574284413870395324284978302565746950754785905622052927,-88.45037803539068249441916522412830531349005089225437821790153950152271081449527,-123.6505081796991448572342225050146545153539670541632036359715502216639114354612,-172.4953723038379454241313677526759296270349588160698493746544594103618860422761,-240.1738656520183497055030857089489472319359935561018615544959589003703849293816,-333.8002626138325094280059599915287948555560868033370659513036490341822642897424,-463.1013417359240474522961899099276674054054741998271192462076573743938940031849,-641.338999623385954119988595474377464539043764879330032382894859008055444240607,-886.5491154439987738039970914169937540011454538018563756749887812596000223160403,-1223.205815557384019944868849826681792505979425604092652989291131729480188677005,-1684.457812071386407156802242968759828841264352110565562730340433346873531644311,-2315.132101806211621676664515937748583115763346392673880343448492419741749065194,-3175.763189271442588809542586052067169965477310884818584828064832968062043244219,-4347.990062428924098284825777376022053080238680683397941554865659468839063667682,-5941.780432703191146316984570077560111883105862908330074303104670280382867831419,-8105.106557575892499124228219970399234285814600085021068929279336647276203683388,-11036.92002780836440373515033304771725951366854624291758654417540977666348909103,-15004.55919562684641949934817972387084013463697759762145410218340378962534649996,-20367.07933786328653241260232502771592341225374269261688660342608513225485449814,-27606.44678245773835773593075732181068248158888552217509259764512365127225847571,-37369.14026908790864220374417568772348742408503890087428848022039507864256746992,-50521.54292854390314230758292177941352333038488602194099921625240204783127581871,-68223.68329595117625632467861844069245015996434375249363652964951211766002484787,-92027.47375417329683992239282382831139250954150762160250546173164247482986958228,-124007.6703344813774240449902485014060172905794355171561213329446648995379783122,-166936.4673331470054382360528689924871559607680534108336220631961176959216537077,-224516.2313349223702066787238599903165778195116900223753204574080575708820661767,-301689.8936725947015349452268420799894733699517712594391038822436566985682264307,-405055.7193891018373695243789972296305627351215252886923729883601964593034085796,-543423.5161948047792931631431092303380678671397925925564815376621290603837250605,-728564.0568510873511000571101224840320852710264687069665808872998153971399399854,-976224.3721712676248994854161993440412542916901274981667769772837626968883048178,-1.307511668681009537353229847774476278907004834093180211792031683987078309322389e+06,-1.750793069568132299196056443572439486172329185925931473557638141331942799651896e+06,-2.344325801938195349031411789771779537778025395360258118097167460940066877624931e+06,-3.139937904795584473099560062690377081195943892481166910718925799427958245700115e+06,-4.208250327172329191290321883964984483481152473008688521203109029729962782435285e+06,-5.646218025403174150653190102777418304744283017848024350494790773386849220153916e+06,-7.588265683524240275247698569170095831857716009041908017524689358462441249904337e+06,-1.022318787798809919466906911065805420715386749900041409208510261994116341070097e+07,-1.382064680621962015709092372907893707232433913246303224119663935383809616077892e+07,-1.877431875570900121735124852554935683252083374507146890100349935053761501677848e+07,-2.567525308524127130470523121400798600382012519557258755356580792224144487911781e+07,-3.544290529118094563416580044280704545440698483241582131783327443460461607675476e+07,-4.957292264904893686729771763264257871451244106116694247869897084291823092302765e+07,-7.063851953487737683938304998543121905224008640210317991557032185785367839431117e+07,-1.033928074980440541460413216643530708379505031301732184304553287517234664425527e+08,-1.574629281342089447589311892916074463697889304879544284952082046310133703539703e+08,-2.549325628769293863891640218560070640080993813074987982517085721662941181057874e+08,-4.564117645188988632659909544890435683621907567933789371747214426920199355343428e+08,-9.836729907165323888663888372185634869624831976670227185134236046248635762382915e+08,-3.272444093308114178157606532763747844374781703299121612982087329496512770495061e+09,-3.073293868522645404432002926334566190695608056102977566751325941487792938437097e+11
