18.33103999913948317096064085142983043063981058648930705331101859818648202275448,5.243662040920192490859228317642037027067075923328563446699879011580644982708341,4.437072211080430649294795729161142649864458300278560101827441724555152896440015,4.34928559857108416289832319670311738244047621973296598889425268649608961511431,4.579334648950433408640002567922682681042442469713151669801002147798888118354763,5.041189643103388222951908137545712507548793915544004728447479477743743387048581,5.722242159139937765364175651332531645209420283667002626670900612528348822991676,6.64150469017285708243898005074251759528261444349997920029606017219068969065492,7.83982658839425670840869892868847853683974367405217117903093688830943312815636,9.379296586620332302045842048936640508210866124673115947803885094596868513740898,11.34707737586541623901348636319219369984396919244881953192131785457838647570805,13.86259938831038593761543685466520271146473315998022069508379289882809329960007,17.08787926620449439380449283322141444821660422251378729544648995180782949736142,21.24108781907952125310489820649495898099852586353147579440847335120245132696858,26.61396410874757290290186203690731074949261780042040702607881281441480490899075,33.59413419678198574349998848345531273479112231842253544587294424290406799253774,42.6936477009213925512070434479014660484599219808135069426496486696721314061912,54.58542521125195332868558435588450161820526083700216674852533257006906048368887,70.15076249108838058492403153769964415068843354568221534784639889508273695452332,90.54387541228422942098124154337011079229495755304191885505626079556062845392093,117.2823070411725382420566374724256284296355830970292875298954874153963522688452,152.3735511569700958717433777477027661322851336183211076769310698876451129410528,198.4898133501157582597091895439770261737542108622573646909142552744874293260999,259.2068590389588014688856520937711299895696287579651019013870540218162395974078,339.3289994252682667068411952899849570373996815548981000804815214408077147846528,445.3289149236478853037194466386118271919933280301069288401672105768951163808125,585.9415794866590002961394773335291256338378308801365044012852035303413916282502,772.9711314303781123668341354452217031416534708312198755397441770590753253830413,1022.392913705339756590547883017630893336717852296216976693045297111273532646409,1355.84557882601079903412532494330924829934444104364490695852516220063747164291,1802.607005632810372593379529652935222416280765484441008563944323857668404509011,2402.156876785294752995230237330850673460008883012954840916956161830126322924944,3207.491627997585723670342856829032628606617887059061783433215901150823603328167,4289.512835389538704163641882588430984383525712114813236585871565582566629426143,5743.056599974498630422503365638484206098860138954100995811890271765965360927599,7695.397591186162641402355292539471760497161188838186236912797412636542759163087,10318.25690486517681482441322130943325815285515922348067566283669260205697785519,13844.52222954115646212006030770399842473957403272799815246575225670334648570187,18591.33507318352876146467964099271723537992978722562015580282451937643769658965,24992.25184670079089227603821734247204439369267178800968004474918334218388772444,33643.0948931419913016847308770147043976087760896565799599720122831117145868126,45369.37777596014965350256974559755286992176457934397857913913819605949624298194,61329.19843202232425379201108427949988658394605284590111559173168060619236461035,83176.92158603943683483350925316719677837089692466712937372491753330827102535051,113334.8196892226348264446276628064735176564640263849861035353399387716245058785,155463.6290935772247933840419693330359538057041556148727932114977050022741116018,215317.1224017741315758928954983815597127309062084481674048457228372685585140305,302380.5811151086792141005372754139851251800741639058803003928212133424034005734,433214.9591259655561368090595605994520969947668723331502391720664665641572263191,638807.9796887249907249042342640946017061637406279522653545715007964147347386101,982290.4154966183312874289458698158066515550594198632868627675436564226078986808,1.607018683889273944153128163510949154343326737645096445327228773820618732832506e+06,2.889730687213108444056018106960000946509260711245028202964462835821867134095563e+06,6.054190857234528161870950872401341067825173130458313238666480221232113567449439e+06,1.671275063438381146580547511829338947139034380587391337890439734064177473869644e+07,8.705732906950757977398341199416305502089047645781915395225717390449593879583681e+07,7.992392412272614104219749283183250845921577430393265796665396048758741893024939e+10
-0.002766645383276517712066957732268494358334534352964302723884564543662735866318338,-0.08820899222371764815640559799246142909712905659774282200807640657508975227200322,-0.2844738841768219119294280093188347130426798786653901893409222487765749024887048,-0.6233117879987615491997869326955371904580483274005253779394697199782840366159201,-1.160492869708281583789010464194995801624438715153358012145144902777015275050986,-1.984083725196883348408161742608209259963231841887578677598876897312416151548208,-3.228248294598208262101719240741208018101144787988341565332702182098549025869218,-5.094221974682148083126458047040236572779359668929290040744494189423045912102553,-7.881512163077262747112134746128442412308974563157843233921742315388887979999605,-12.03399604005480621965229607647063427226773696166727179557929850322850585127862,-18.2080425630113847961801622305673066189875708830151687632483252405326525293655,-27.373567266622993500698066710649011539657385298626990139569090277002293296053,-40.96444604545743089704183622122615937747555655237128527122491884677654063095484,-61.10235594800404423095700297831237093769077309074626972530850686872865869944506,-90.92853158011909349538115708618530139745453788714165885766091439190863265501512,-135.0921686187319795595373243231946675836283665023814503195797536585180514863834,-200.4634666851346164652988043541305802970244423482664768434535058566177386864303,-297.1648990684317800727377031663858924530166225271827190749154042974982116838465,-440.0491808320736939307662881940065733651815612123172928289328397180677794676194,-650.8040762650123960734097321106424013697601635771038212544624669249107019989673,-960.9450811383507849395561456029274898421585454149287380792849531469435150595422,-1416.080593602345749138966352716874361998379947694143072055417883403873856155875,-2082.013867951436669828923257950458887391947448979057679113735602697925881071155,-3053.50288472643490839584396956488547645637881212242867048905773170633561004744,-4466.867952251919435422251713441793860929076433252172517670889947235987343976913,-6518.160945695344913552780120639817715565755034217292523057933346774840203048696,-9489.349147553097366108492791159054621537389995462818000400079401138317066178974,-13786.03141368538149750006629762475683734849441896770128142853841438028688911139,-19991.76406189688579930603403571133258474369307285254939223745061669562931857303,-28946.27990409706573877509697701052421123106093133007186445115068679858617571518,-41857.79493987201160464168649769940475672334778712395291549934413997118228330432,-60463.27221812093074415818605260743436299436072966838960485036122476365339092253,-87255.3157614742900674202896485411441031728960822265636344365252002640483582027,-125801.359541349362682928005973459101351618005945793046588628969571342298212055,-181191.9635449765301341541317811834371323133728662640288880670164596114305982705,-260672.833508948065905115651805861928294143488651465438032198133798905920886187,-374541.7524160504002179017106986594122473229058746636752028907402784575377644526,-537428.6039411710921518764204665975077527981185502449815338600511262642558091038,-770127.8793130282112494627264121845389707688250728485120028475947187313977756969,-1.102228705015913502240718877454273652274167907242006213106857420615937818972684e+06,-1.575907340272482389543674908425529963616718723502133499751468569289280064980368e+06,-2.251445401592658115959624405105918338374716270308566531948601490943990477984975e+06,-3.215377910117896830240822401131132166277040837578243934047155326284629508152908e+06,-4.592787409183756408240860099749341998957962630485046314592571380979414719035604e+06,-6.566401265461557981923974636375257661038016730640793944523055401539455842910224e+06,-9.40735073490628735681536105373637758281833356785906236697127167910836133154883e+06,-1.352689956841692771831146920298613456827987629700620320596346496782188176498945e+07,-1.956797374573337065775737668153907678928910986526758083713463735433961206973953e+07,-2.85770670512652664367612834371540554425666809955516682191071466332791116735157e+07,-4.235063885858582630214556330742723059600199314984261739441081258456181697902123e+07,-6.419503075926690975446366033168959385709365835354601874390950713789568721593877e+07,-1.007814449628467930394828069622774968355021247886162742444511938074384704942801e+08,-1.673611587047177845801951547934560118938667567645250696182366057116287123326815e+08,-3.056695388337015359811376517500605493991347008085565923881226218556724271730542e+08,-6.679325361533000438572491167022758444086310359956260741949489452763837128864515e+08,-2.233976401335272797021573428510457499433782669879431369603561941804810479854705e+09,-1.821385282804946113339824420602134570940494959582328311464075553018101065374976e+11
