19.67519535214789677130713688320735095248936026911743094927732441625381372303532,6.162037256994612090896076360628784626342425977722753953846015089314150438558987,5.568343162392350803147757461702210154797674590344097893500400153293785555170103,5.895474535088677312735353314860823830301255814041165163810025598156531416073821,6.761216373910634633546844765498073201645033906160592047677155095833427083871269,8.148633912091151566824219609013686404916783982754508425025416075719997160856866,10.15373055973790616619110746716798745638976228933897848665904919650305987147977,12.95297078479262816515299467422096856359173703394540768798735995240663341786661,16.81284989002163587452198252490506360233140186744569804505016902385139030376527,22.11801836884592117622827033954522765347678360551452199622875133468532947744389,29.41272734359746800743851580326906599622657832315016590473637764438787953649216,39.45849222005903772387884509497469362606068456722516762900798048094847992481816,53.3226993415923675452369930475998355424916287799953110416605588518745684398439,72.51916215575624772890551733248637251136214897747017159644970125953861086352154,99.21984384569729075102072601853656191036832094081139358141273334147921287690772,136.5633213173290854194458095380960074015403033712304425214737213639036889327714,189.0998706208753471877386288587027554630536800262199484013085327098734084781713,263.426148355419995179867030883024910554050756253836653627948042259153004951639,369.0876260302747514128469974979243727703168573007794185750006299683972407754159,519.8740891096467209249785555157033451514313189092069782560751902348608170294803,735.6843702772060219129729430890952987390129932994218338682016322312746327903249,1045.18119284236912856269960289526298349407887329651373099992629782247080976458,1489.522846318806238115336793405408052187008613083001412799346234093805040258974,2127.57953086120942988604479453635843717523417595219789635165481313022979783627,3043.262195907098451241376680808204091421404237151958376830158954398662627739238,4356.134714767821272789042167342610883395618491840503270133333592097269752775811,6237.625668573134030562283867357488322658379204319161730327454640219211813657548,8936.519883070076285127578416137100939837832641360517756204948224730568588189768,12818.22309077326598419896573439068861696530766063014869944131508800892925758641,18422.9458052255893712143479260767087072001372787008369689910271706278585896739,26550.58146822632104203144386268252426622059645419812721236470374757761816799006,38387.67213055575954741985525480358801039061068397767348997808649365881014728809,55707.51927322285277871276713812408779238519811212612889298293451844989480746177,81203.95445070685696604289837993757266347080152228469591907964638563462383779699,119081.2690364794421164255672103416088385967390027719916106342078048039113534077,176168.1438196891013808112041206243399378204637482883705580779661602051977658128,264179.7756868181528860590745152575623574751512783576709020985837955579476398141,404686.9294299194534987887299156819932413787117154194149003541818474791847108261,641092.0363773151713328509299125729745509654479614089881843717431713516788574701,1.071145924908525740028384864188800333330367229275776578930529146146700428774757e+06,1.950548422443922421658721997777950575673154512966132717232559497137380048937737e+06,4.107782789470778136534086745217579857804860179092581424812235731859389450618612e+06,1.133448260240846396517816931253082285076677312080639579620968551234963432467597e+07,5.878104499797957218640084517378082868158259753841248385110417625270941273755526e+07,5.167038232774682069258514841732332103611308420173370388601885421070690308799985e+10
-0.004693015558609223549696592274779761785047287510987274467358325269925430457037564,-0.1446950239299184351396930103337767994125354659190143023304501503366580143358523,-0.4823642371004458926167236555379113601755884524471542455250318174455656409737303,-1.114869774931070548884668346205512730922504900851964476370157275156270503424646,-2.226981593810937031697342865262105532497712512444770752298278493863815792003603,-4.144905935299408742803919081727492733747884010718292753995051932559107831938238,-7.430783869275308873862504207783431641940965479148677228983558163518108459246178,-13.04059676212957299294952472486821823920107375876789932655664201116852600111104,-22.5831826143971146464089237032016290634964081417876423032352047572313537932636,-38.74087567305001076649100267161262830545317861417830314428417252317578653595693,-65.94541233574927725121906441163037910634215717133759826423676729387494654637213,-111.4495287433550111375452064027566784970948659380382135088287306035257919551029,-187.0107800801872391472313636040547462169358523534587183809887560151561389018786,-311.5426243329093560403307129699629629215031177050486751193215106081384191472123,-515.3207322332718114586450663941456834214484064970488480707396426709341004514132,-846.6955011566117257314075685420421421024099212693121821427857746627227687853256,-1382.825536317496608828021706112833843278556105833488638745625324661970746418209,-2246.807684764600151895295285664790711583365469385182333794886140390569913229221,-3634.874180124003246417239703274344759288663527728939161202048416326196014142632,-5859.322215574486028358814010830518723122537665478968302112765929100639226249544,-9415.937264425856093910321800388093203651545899793914745013790307028783423576548,-15089.31721466691100578289390612457472477527158674011046371513808305302766683715,-24116.25584043463287867477413162594337580417247634009981102014281362657862308711,-38437.13077287550344753770326965787321572978045372119399270473899293254104802285,-61079.67988515001470448035310551554025057559029192155075585514224647412149474388,-96742.2398896604604035103957152890756619861976114492989871360346357474638329471,-152683.5136658559876843007669747679318076786286717281288737084141069115735509473,-240098.0264144709251253041032607056234379323284595863841384557845621092964502897,-376273.2824659424640656415335693039535462149640861621124479850923933364456773107,-587994.2879253953726155437508684367637200886231504487478938190550927107984036531,-916906.7431923918057448152161256829889868528761750310358414148738724157689937366,-1.427949191249665399723079472801021444148536964118855448199680983542709474561097e+06,-2.222693736639284260138356650075329116435954208324687390965060861713687099908878e+06,-3.460840727536858836865550167411949247438011526228252982484537193089623145283366e+06,-5.395932003276908020292495530363192991056130122957538191692843678001387413613099e+06,-8.437384122650755225629841911613135506727425380197738510623265735784172659262221e+06,-1.326485245984752151198692267563780936516680518479769275899109996940927817980996e+07,-2.105538773967866976170033022563965011042579175282149525547458809403681602269508e+07,-3.39771774940910065447145237729398219819802509351897941305788084288091426735208e+07,-5.638889127079285511597993851783848367008010460854173383350079348137097784723613e+07,-9.82053917035580449665978193550942877166072830203665545636865476582422527085427e+07,-1.864483934806525080693197571136406447685181218410823154348012764985605202089201e+08,-4.194353045104245437085734754592601450147896699552744452438343397640342735581647e+08,-1.429030156122960637125884808207534404718566043298509969946830561283733470080889e+09,-1.151917228398191278991320298893588821371503916022108757084902096088301059219083e+11
